destination_wikidata_id,destination_name,venue_name,venue_wikidata_id,venue_category
Q781,Antigua and Barbuda,"Fort James, Antigua and Barbuda",Q5471402,fortress
Q781,Antigua and Barbuda,Boggy Peak,Q1718336,geological formation
Q781,Antigua and Barbuda,Devil's Bridge,Q5267070,attraction
Q3612,Antofagasta,Casa de la Cultura Andrés Sabella,Q16490387,historic site
Q3612,Antofagasta,Museo Regional de Antofagasta,Q2884831,cultural site
Q3612,Antofagasta,Biblioteca Regional de Antofagasta,Q16489705,historic site
Q3612,Antofagasta,Estación del Ferrocarril de Antofagasta a Bolivia,Q5846234,attraction
Q3612,Antofagasta,Barrio Histórico de Antofagasta,Q5720479,historic site
Q3612,Antofagasta,Muelle Salitrero Compañía Melbourne Clark,Q6025772,attraction
Q3612,Antofagasta,Casa Abaroa,Q16490354,cultural site
Q3612,Antofagasta,"Plaza José Franciso Vergara, Antofagasta",Q28664015,attraction
Q3612,Antofagasta,Ruinas de Huanchaca,Q5667460,historic site
Q3612,Antofagasta,Ruinas de Huanchaca,Q5667460,historic site
Q3612,Antofagasta,Ruinas de Huanchaca,Q5667460,historic site
Q3612,Antofagasta,Ruinas de Huanchaca,Q5667460,historic site
Q3612,Antofagasta,Museo del Desierto de Atacama,Q5667460,historic site
Q3612,Antofagasta,Plaza Colón,Q6079482,cultural site
Q3612,Antofagasta,Catedral de Antofagasta,Q5758419,religious site
Q12892,Antwerp,Brabo fountain,Q3911365,historic site
Q12892,Antwerp,Brabo,Q3911365,historic site
Q12892,Antwerp,Stadhuis Antwerpen,Q2005868,fortress
Q12892,Antwerp,Cathedral of Our Lady,Q5901,religious site
Q12892,Antwerp,Old Exchange,Q3203412,historic site
Q12892,Antwerp,Poppentheater De Poesje,Q2129690,cultural site
Q12892,Antwerp,Vleeshuis,Q2801959,cultural site
Q12892,Antwerp,Het Steen,Q1014126,fortress
Q12892,Antwerp,Pieter Paul Rubens,Q5599,cultural site
Q12892,Antwerp,Plantin-Moretus House-Workshops-Museum Complex,Q595802,cultural site
Q12892,Antwerp,Sint-Pauluskerk,Q2272511,religious site
Q12892,Antwerp,Sint-Pauluskerk,Q2272511,religious site
Q12892,Antwerp,Sint-Carolus Borromeuskerk,Q1415440,religious site
Q12892,Antwerp,Het Letterenhuis,Q3813695,cultural site
Q12892,Antwerp,Boerentoren,Q59487,attraction
Q36260,Apia,Apia Samoa Temple,Q618565,religious site
Q36260,Apia,Cathedral of the Immaculate Conception,Q18416912,religious site
Q36260,Apia,Roman Catholic Archdiocese of Samoa-Apia,Q1365475,religious site
Q36260,Apia,Museum of Samoa,Q106628284,cultural site
Q36260,Apia,Mount Vaea,Q3322165,nature
Q36260,Apia,Robert Louis Stevenson's Museum,Q106913447,cultural site
Q36260,Apia,Falemauga Caves,Q5431851,historic site
Q36260,Apia,Papapapaitai Falls,Q31982928,waterfall
Q414,Argentina,Iguaçu Falls,,waterfall
Q414,Argentina,Iguaçu Falls,,horseshoe waterfall
Q414,Argentina,Cueva de las Manos,,cave
Q414,Argentina,Cueva de las Manos,,cave with prehistoric art
Q414,Argentina,Puente de la Mujer,,swing bridge
Q414,Argentina,Puente de la Mujer,,footbridge
Q414,Argentina,Puente de la Mujer,,cantilever-spar cable-stayed bridge
Q414,Argentina,Museum of Latin American Art of Buenos Aires,,building
Q414,Argentina,Museum of Latin American Art of Buenos Aires,,movie theater
Q414,Argentina,Museum of Latin American Art of Buenos Aires,,art museum
Q414,Argentina,Museum of Latin American Art of Buenos Aires,,creative residency
Q414,Argentina,Caminito,,street
Q414,Argentina,National Flag Memorial,,monument
Q399,Armenia,Wings of Tatev,,aerial tramway
Q21203,Aruba,Watertower Oranjestad,Q18618757,attraction
Q21203,Aruba,Willem III Tower,Q28375886,attraction
Q21203,Aruba,Censo / Ex Hotel Colombia,Q19285783,historic site
Q21203,Aruba,"Stadhuis, Oranjestad, Aruba",Q42586328,historic site
Q21203,Aruba,Stadskunukuhuis,Q19309450,historic site
Q21203,Aruba,Kalkoven (Aruba),Q19287518,historic site
Q21203,Aruba,National Archeological Museum Aruba,Q4785386,cultural site
Q21203,Aruba,Gele huisje,Q42586317,historic site
Q21203,Aruba,Uncle Louis Store,Q42586408,historic site
Q21203,Aruba,Watertower San Nicolas,Q18618761,attraction
Q21203,Aruba,Nicolas store,Q57316146,historic site
Q21203,Aruba,Juwana Morto,Q16796617,historic site
Q21203,Aruba,California Lighthouse,Q2279321,attraction
Q21203,Aruba,Hooiberg,Q2455906,geological formation
Q21203,Aruba,Aruba Natural Bridge,Q4669802,nature
Q23438,Ashgabat,Mollanepes Student Drama Theatre,Q18402019,cultural site
Q23438,Ashgabat,A.S. Pushkin,Q4343318,historic site
Q23438,Ashgabat,Taras Shevchenko Statue,Q4343367,historic site
Q23438,Ashgabat,Ertuğrul Gazi Mosque,Q993863,religious site
Q23438,Ashgabat,Church of St. Alexander Nevsky,Q4500678,religious site
Q23438,Ashgabat,Independence Monument,Q3323339,historic site
Q23438,Ashgabat,Turkmenbashy Mosque,Q558159,religious site
Q23438,Ashgabat,Türkmenbaşy Ruhy Mosque,Q558159,religious site
Q3642,Asmara,Asmara,Q3642,historic site
Q3642,Asmara,Fiat Tagliero,Q1410651,historic site
Q3642,Asmara,Cinema Asmara,Q1652119,cultural site
Q3642,Asmara,Saint Joseph's Cathedral,Q2061047,religious site
Q3642,Asmara,Cinema Impero,Q954653,cultural site
Q3642,Asmara,Al Khulafah Al Rashidin,Q11957212,religious site
Q3642,Asmara,St Mariam,Q1972822,religious site
Q3642,Asmara,Nda Mariam Garden,Q1972822,religious site
Q3642,Asmara,Nation Museum of Eritrea,Q1968666,cultural site
Q3642,Asmara,Kidane Meheret Church,Q28800021,religious site
Q1520,Astana,Bayterek,Q804210,historic site
Q1520,Astana,Transport Tower,Q1516792,attraction
Q1520,Astana,Kazakhstan Central Concert Hall,Q573362,theatre
Q1520,Astana,Astana Opera,Q21371563,cultural site
Q1520,Astana,Atameken Ethno-Memorial Complex Map,Q1454511,cultural site
Q1520,Astana,Palace of Peace and Reconciliation,Q2119741,theatre
Q1520,Astana,Roman Catholic Church of Our Mother of Perpetual Help,Q16538413,religious site
Q1520,Astana,Otan Korgaushilar Monument,Q25481641,historic site
Q1520,Astana,Kazak Eli Monument,Q12572863,historic site
Q1520,Astana,National Museum of the Republic of Kazakhstan,Q18405670,cultural site
Q1520,Astana,Astana Concert Hall,Q4230441,theatre
Q1520,Astana,State Russian Dramatic Theatre Maxim Gorky,Q16433519,theatre
Q1520,Astana,Orthodox cathedral in Nur-Sultan,Q1899549,religious site
Q1520,Astana,The Museum of the First President of the Republic of Kazakhstan,Q25500354,cultural site
Q1520,Astana,Eastern Orthodoxy in Kazakhstan,Q4208126,religious site
Q3927,Astrakhan,Cathedral of the Dormition,Q1472710,religious site
Q3927,Astrakhan,Astrakhan Kremlin,Q750350,fortress
Q3927,Astrakhan,Персидское подворье,Q65154057,historic site
Q3927,Astrakhan,Astrakhan Kremlin,Q750350,fortress
Q3927,Astrakhan,Astrakhan State Conservatory,Q4071696,historic site
Q3927,Astrakhan,"Black Mosque, Astrakhan",Q18121490,religious site
Q3927,Astrakhan,White Mosque,Q18121489,religious site
Q3927,Astrakhan,Church of the Assumption of Mary,Q1981351,religious site
Q3927,Astrakhan,Monastery of Saint John the Baptist in Astrakhan,Q4202541,religious site
Q3927,Astrakhan,St. Vladimir Cathedral,Q2083785,religious site
Q3927,Astrakhan,Введенский храм (Астрахань),Q4105631,religious site
Q3927,Astrakhan,Astrakhan I railway station,Q4071748,attraction
Q3927,Astrakhan,Astrakhan I railway station,Q4071748,attraction
Q3927,Astrakhan,Intercession Boldin monastery,Q18408174,religious site
Q3927,Astrakhan,Astrakhan State Youth Theatre,Q4071714,cultural site
Q2933,Asunción,Cultural Center of the Republic,Q532157,cultural site
Q2933,Asunción,Plaza de La Independencia,Q3300187,cultural site
Q2933,Asunción,Municipal Theatre Ignacio A. Pane,Q9082167,cultural site
Q2933,Asunción,Casa de la Independencia,Q3300187,cultural site
Q2933,Asunción,National Pantheon of the Heroes,Q3500546,religious site
Q2933,Asunción,"Metropolitan Cathedral of Our Lady of the Assumption, Asunción",Q23890126,religious site
Q2933,Asunción,Palacio de los López,Q3298842,palace
Q2933,Asunción,TEATRO GUARANI,Q9004994,cultural site
Q2933,Asunción,Incarnation Catholic Church,Q9007636,religious site
Q2933,Asunción,glesia Ortodoxa Rusa de la Virgen del Amparo,Q20032014,religious site
Q2933,Asunción,Museo Nacional de Bellas Artes,Q6319285,cultural site
Q2933,Asunción,Asunción Paraguay Temple,Q518556,religious site
Q2933,Asunción,Cerro Lambaré,Q5763081,geological formation
Q2933,Asunción,Botanical Garden and Zoo of Asunción,Q9010970,cultural site
Q2933,Asunción,Ñu Guasú Park,Q3646777,cultural site
Q1524,Athens,Athens City Hall,Q755347,historic site
Q1524,Athens,"Zoodochos Pigi, Athens",Q14733071,religious site
Q1524,Athens,Averof building,Q18692257,historic site
Q1524,Athens,Agii Theodori (Athens),Q4505190,religious site
Q1524,Athens,Panagia Chrysospiliotissa,Q38284288,religious site
Q1524,Athens,Chrisospiliotissis,Q38284288,religious site
Q1524,Athens,Athens trilogy,Q755348,historic site
Q1524,Athens,Hall of the Academy of Athens,Q12884476,historic site
Q1524,Athens,Livieratos Mansion,Q12880479,historic site
Q1524,Athens,Αρχοντικό Σερπιέρη,Q12874101,historic site
Q1524,Athens,Karytsi,Q12872127,religious site
Q1524,Athens,Saint George Karytsis,Q12872127,religious site
Q1524,Athens,Karytsi,Q12872127,religious site
Q1524,Athens,Plateia Agias Eirinis,Q28802717,religious site
Q1524,Athens,tempi hotel,Q16327381,historic site
Q23556,Atlanta,J. Mack Robinson College of Business Administration Building,Q6106445,historic site
Q23556,Atlanta,Healey Building,Q5690254,historic site
Q23556,Atlanta,Elbert P. Tuttle United States Court of Appeals Building,Q14686624,historic site
Q23556,Atlanta,Flatiron Building,Q5457908,historic site
Q23556,Atlanta,Fairlie-Poplar Historic District,Q5430540,historic site
Q23556,Atlanta,Candler Building,Q5031977,historic site
Q23556,Atlanta,Rhodes-Haverty Building,Q7320997,historic site
Q23556,Atlanta,Southern Bell Telephone Company Building,Q7569670,historic site
Q23556,Atlanta,Glenn Building,Q87587452,historic site
Q23556,Atlanta,Fulton County Courthouse,Q5508414,historic site
Q23556,Atlanta,Loew's Grand Theatre,Q6666596,historic site
Q23556,Atlanta,Church of the Immaculate Conception,Q7504083,religious site
Q23556,Atlanta,Carnegie Building,Q84046660,historic site
Q23556,Atlanta,Shrine of the Immaculate Conception,Q7504083,religious site
Q23556,Atlanta,Central Presbyterian Church,Q14686607,religious site
Q37100,Auckland,Auckland Savings Bank Building,Q4819557,historic site
Q37100,Auckland,Bluestone Store,Q29015309,historic site
Q37100,Auckland,Civic Theatre,Q4391509,cultural site
Q37100,Auckland,St Patrick's Cathedral,Q73260,religious site
Q37100,Auckland,University House (135),Q7085175,religious site
Q37100,Auckland,Herald Theatre,Q4391509,cultural site
Q37100,Auckland,Auckland Town Hall,Q1391825,historic site
Q37100,Auckland,Kenneth Myers Centre,Q28180595,historic site
Q37100,Auckland,Albert Barracks Wall,Q23640738,historic site
Q37100,Auckland,Dilworth Building,Q5277100,historic site
Q37100,Auckland,Britomart,Q920488,attraction
Q37100,Auckland,Tepid Baths,Q7701345,historic site
Q37100,Auckland,Saint Pauls,Q7591037,religious site
Q37100,Auckland,New Zealand Maritime Museum,Q7942457,cultural site
Q37100,Auckland,Auckland Baptist Tabernacle,Q4819494,religious site
Q2749,Augsburg,Augustusbrunnen,Q770739,cultural site
Q2749,Augsburg,Ehemaliges Polizeigebäude Augsburg,Q41422650,historic site
Q2749,Augsburg,Neuer Bau,Q1361336,historic site
Q2749,Augsburg,Perlachturm,Q458420,attraction
Q2749,Augsburg,St. Peter am Perlach,Q2801585,religious site
Q2749,Augsburg,Holi,Q695117,historic site
Q2749,Augsburg,Georgsbrunnen,Q1509507,cultural site
Q2749,Augsburg,Fugger-Denkmal,Q41422689,historic site
Q2749,Augsburg,Leonhardskapelle,Q56192304,historic site
Q2749,Augsburg,Maximilianmuseum,Q1914179,cultural site
Q2749,Augsburg,Stadtmetzg Augsburg,Q2327615,historic site
Q2749,Augsburg,Kulturhaus Kresslesmühle,Q1791732,cultural site
Q2749,Augsburg,Kraftwerk Kresselsmühle,Q1791732,attraction
Q2749,Augsburg,Alte Silberschmiede,Q436231,historic site
Q2749,Augsburg,Kloster der Franziskanerinnen von Maria Stern,Q1776321,religious site
Q16559,Austin,Peter and Clotilde Shipe Mansbendel House,Q7177865,historic site
Q16559,Austin,Col. Monroe M. Shipe House,Q5141782,historic site
Q16559,Austin,Frank M. and Annie G. Covert House,Q5488090,historic site
Q16559,Austin,Hildreth-Flanagan-Heierman House,Q5761717,historic site
Q16559,Austin,Oliphant-Walker House,Q7086949,historic site
Q16559,Austin,Page-Gilbert House,Q7124208,historic site
Q16559,Austin,Smith-Marcuse-Lowry House,Q7544921,historic site
Q16559,Austin,Hyde Park Presbyterian Church,Q5953720,religious site
Q16559,Austin,Worrell-Ettlinger House,Q8036940,historic site
Q16559,Austin,Barton Springs,Q4865687,historic site
Q16559,Austin,Austin State Hospital,Q4823299,historic site
Q16559,Austin,Cox-Craddock House,Q5179858,historic site
Q16559,Austin,Elisabet Ney Museum,Q5361396,cultural site
Q16559,Austin,Scottish Rite Dormitory,Q7437958,historic site
Q16559,Austin,J. Frank Dobie House,Q14710531,historic site
Q408,Australia,Sydney Opera House,,opera house
Q408,Australia,Sydney Opera House,,architectural landmark
Q408,Australia,Sydney Opera House,,historical cultural heritage site
Q408,Australia,Sydney Tower,,transmitter mast
Q408,Australia,Sydney Tower,,hyperboloid structure
Q408,Australia,Atherton Tableland,,mountain range
Q408,Australia,Atherton Tableland,,plateau
Q408,Australia,Sea Life Sydney Aquarium,,public aquarium
Q408,Australia,Fremantle Prison,,museum
Q408,Australia,Fremantle Prison,,prison
Q408,Australia,Fremantle Prison,,historical cultural heritage site
Q408,Australia,Melbourne Aquarium,,public aquarium
Q40,Austria,Hundertwasserhaus,,Gemeindebau
Q40,Austria,Hundertwasserhaus,,multifamily residential
Q40,Austria,Vienna International Centre,,guided tour
Q40,Austria,Vienna International Centre,,building complex
Q40,Austria,Vienna International Centre,,Tourist attractions in Vienna
Q40,Austria,Vienna International Centre,,United Nations Depository Library
Q40,Austria,Vienna International Centre,,Q13439180
Q40,Austria,"Hofburg, Innsbruck",,palace
Q40,Austria,"Hofburg, Innsbruck",,castle
Q40,Austria,"Hofburg, Innsbruck",,museum
Q5684,Babylon,Southern Palace,Q5684,palace
Q5684,Babylon,Babylon,Q5684,attraction
Q5684,Babylon,Ishtar gate,Q26082,fortress
Q5684,Babylon,Ninmach Temple,Q1993071,religious site
Q5684,Babylon,Babylon Lion,Q16120770,historic site
Q5684,Babylon,Ishtar Gate,Q26082,historic site
Q5684,Babylon,Etemenanki,Q285788,historic site
Q5684,Babylon,Tower of Babel,Q41213,historic site
Q5684,Babylon,Esagila,Q928707,religious site
Q1530,Baghdad,Baghdad Zoo,Q2349688,cultural site
Q1530,Baghdad,Al-Rahman mosque,Q4703121,religious site
Q1530,Baghdad,Victory Arch,Q1340523,historic site
Q1530,Baghdad,As-Salam Palace,Q3564922,palace
Q1530,Baghdad,Baghdad Clock,Q4841809,attraction
Q1530,Baghdad,Baghdad Tower,Q1407266,attraction
Q1530,Baghdad,Zumurrud Khatun Mosque,Q22689849,religious site
Q1530,Baghdad,Victory Arch,Q1340523,historic site
Q1530,Baghdad,The Monument to the Unknown Soldier,Q7752141,historic site
Q1530,Baghdad,Joshua,Q7734,religious site
Q1530,Baghdad,Joshua,Q7734,religious site
Q1530,Baghdad,National Museum of Iraq,Q521251,cultural site
Q1530,Baghdad,National Museum of Iraq,Q521251,cultural site
Q1530,Baghdad,Assassins' Gate,Q2897727,fortress
Q1530,Baghdad,Al-Wazeer Mosque,Q22686775,religious site
Q398,Bahrain,Madinat Hamad 2 Burial Mound Field (Karzakkan),Q5276996,historic site
Q398,Bahrain,Manama,Q3882,historic site
Q398,Bahrain,Qal'at al-Bahrain,Q740104,historic site
Q398,Bahrain,Bahrain Fort,Q740104,fortress
Q398,Bahrain,Qal'at al-Bahrain Fort,Q740104,historic site
Q398,Bahrain,Barbar Temple,Q807317,religious site
Q398,Bahrain,Bahrain Pearling Trail,Q1889313,historic site
Q398,Bahrain,Bahrain International Circuit,Q171332,attraction
Q398,Bahrain,Rifa Fort,Q2189330,fortress
Q398,Bahrain,Al Areen Wildlife Park,Q4703495,cultural site
Q398,Bahrain,Tree of Life,Q1542275,attraction
Q398,Bahrain,Khamis Mosque,Q4119263,religious site
Q398,Bahrain,Adliya,Q4683326,cultural site
Q398,Bahrain,Al Fateh Grand Mosque,Q2086076,religious site
Q398,Bahrain,Sacred Heart Church,Q7397164,religious site
Q9248,Baku,Baku,Q9248,historic site
Q9248,Baku,Molla Ahmad Mosque,Q12842223,religious site
Q9248,Baku,Shirvanshahs' Palace complex,Q338889,palace
Q9248,Baku,Divankhana,Q31271606,historic site
Q9248,Baku,Maiden Tower,Q842822,historic site
Q9248,Baku,Madrasa mosque (Ichery Sheher),Q19799922,religious site
Q9248,Baku,Maiden Tower,Q842822,fortress
Q9248,Baku,House of Sadykhov brothers,Q25543409,historic site
Q9248,Baku,Tahir Salahovun ev muzeyi,Q30119475,cultural site
Q9248,Baku,Old City,Q344569,fortress
Q9248,Baku,Beglar Mosque,Q12838048,religious site
Q9248,Baku,Mirza Ahmed Mosque,Q19798499,religious site
Q9248,Baku,Takiya (Ichery Sheher),Q19799928,religious site
Q9248,Baku,Hajji Bani mosque,Q12840111,religious site
Q9248,Baku,Lezgi Mosque,Q6538185,religious site
Q5765,Balearic Islands,Es Pou Celat,Q43103945,historic site
Q5765,Balearic Islands,Creu del Santuari de Gràcia,Q17599963,religious site
Q5765,Balearic Islands,Cruz del Camí de Gràcia,Q17599953,religious site
Q5765,Balearic Islands,Cruz Des Blanquer,Q11916078,religious site
Q5765,Balearic Islands,Creu des Gegant,Q11680939,religious site
Q5765,Balearic Islands,sant Bartomeu,Q11008294,religious site
Q5765,Balearic Islands,creu d'en Verdera,Q19367904,religious site
Q5765,Balearic Islands,Creu de Son Rafel Mas,Q11680937,religious site
Q5765,Balearic Islands,Creu des Pou Nou,Q19367909,religious site
Q5765,Balearic Islands,Ajuntament de Campos,Q20102609,historic site
Q5765,Balearic Islands,Sant Francesc de Paula,Q17615798,religious site
Q5765,Balearic Islands,Can Dometo,Q19367701,historic site
Q5765,Balearic Islands,Església de la Mare de Déu de la Pau de Castellitx,Q565450,religious site
Q5765,Balearic Islands,creu d'en Noreta,Q19367902,religious site
Q5765,Balearic Islands,creu d'en Valero,Q19367903,religious site
Q5092,Baltimore,Old Otterbein United Methodist Church,Q7109427,religious site
Q5092,Baltimore,USS Constellation,Q1571122,cultural site
Q5092,Baltimore,Mercantile Deposit and Trust,Q65084064,historic site
Q5092,Baltimore,Alex. Brown & Sons Building,Q4716584,historic site
Q5092,Baltimore,Wilkens-Robins Building,Q8002434,historic site
Q5092,Baltimore,Garrett Building,Q5523867,historic site
Q5092,Baltimore,One Calvert Plaza,Q7092512,historic site
Q5092,Baltimore,Canton House,Q5033896,historic site
Q5092,Baltimore,Rombro Building,Q7362939,attraction
Q5092,Baltimore,Bromo Seltzer Arts Tower,Q5370857,attraction
Q5092,Baltimore,Chamber of Commerce Building,Q5069529,historic site
Q5092,Baltimore,United States Post Office and Courthouse,Q7891082,historic site
Q5092,Baltimore,United States Custom House,Q7889695,historic site
Q5092,Baltimore,Battle Monument,Q14691875,historic site
Q5092,Baltimore,Faust Brothers Building,Q5438270,historic site
Q3703,Bamako,Sacred Heart Cathedral,Q2942903,religious site
Q3703,Bamako,Sacred Heart Cathedral,Q2942903,religious site
