festival_wikidata_id,festival_name,festival_type,destination_wikidata_id,destination_name,start_date,end_date,inception
Q23663322,Q23663322,festival,Q29,Spain,,,
Q23663323,Q23663323,festival,Q29,Spain,,,
Q23662723,Q23662723,festival,Q29,Spain,,,
Q23663321,Q23663321,festival,Q29,Spain,,,
Q23662872,Q23662872,festival,Q29,Spain,,,
Q23663327,Q23663327,festival,Q29,Spain,,,
Q23663324,Q23663324,festival,Q29,Spain,,,
Q23663031,Q23663031,festival,Q29,Spain,,,
Q23663328,Q23663328,festival,Q29,Spain,,,
Q21604747,Q21604747,festival,Q29,Spain,,,
Q23662728,Q23662728,festival,Q29,Spain,,,
Q61831783,folk group in Vilanova i la Geltrú,festival,Q29,Spain,,,
Q105479764,1963 Ptuj Carnival,festival,Q215,Slovenia,,,
Q110425144,Q110425144,festival,Q29,Spain,,,
Q31179441,Wando Sunrise Festival,festival,Q884,South Korea,,,
Q47120057,Falles of Dénia,festival,Q29,Spain,,,
Q106091350,Q106091350,festival,Q472,Sofia,,,
Q76395478,Q76395478,festival,Q29,Spain,1989-01-01T00:00:00Z,,
Q28134991,IFCA – International festival of computer arts,festival,Q215,Slovenia,,,
Q136988214,Haman Persimmon Festival,festival,Q884,South Korea,,,
Q104425094,Encierros y capeas de Ayora,festival,Q29,Spain,,,
Q85869600,Q85869600,festival,Q29,Spain,,,
Q105973735,Festival Internacional de Títeres de Jerez de la Frontera,festival,Q29,Spain,,,
Q115505283,Bear festivities in the Pyrenees,festival,Q29,Spain,,,
Q71692193,Suriname Jazz Festival,festival,Q730,Suriname,,,
Q137442051,Uiryeong Rich Rich Festival,festival,Q884,South Korea,,,
Q123653547,Festa de la Fil·loxera,festival,Q29,Spain,,,1982-01-01T00:00:00Z
Q50304332,Q50304332,festival,Q215,Slovenia,,,
Q26897492,Q26897492,festival,Q215,Slovenia,,,
Q115626809,Ibilaldia 2013,festival,Q29,Spain,,,
Q123139420,Q123139420,festival,Q29,Spain,,,
Q78846875,MADferia,festival,Q29,Spain,,,
Q47119479,"Fiesta de la Virgen de Agosto y San Roque, Requena",festival,Q29,Spain,,,
Q28711502,Lluèrnia,festival,Q29,Spain,,,2012-01-01T00:00:00Z
Q47494604,Q47494604,festival,Q29,Spain,,,
Q47129466,Falles of Alcàsser,festival,Q29,Spain,,,
Q63164477,Week of Lights 1938,festival,Q1754,Stockholm,1938-08-27T00:00:00Z,1938-09-04T00:00:00Z,
Q48781741,Q48781741,festival,Q29,Spain,,,2017-01-01T00:00:00Z
Q136743150,Mozilla Festival 2025,festival,Q29,Spain,,,
Q122865845,Q122865845,festival,Q29,Spain,,,2015-01-01T00:00:00Z
Q113667591,Water Tower Art Fest,festival,Q472,Sofia,,,2006-01-01T00:00:00Z
Q105589549,Idrija lace festival,festival,Q215,Slovenia,,,1981-01-01T00:00:00Z
Q78847962,Fira de teatre infantil i juvenil de les Illes Balears,festival,Q29,Spain,,,
Q64167627,Q64167627,festival,Q29,Spain,,,
Q57159832,Q57159832,festival,Q29,Spain,,,1566-01-01T00:00:00Z
Q137217199,Q137217199,festival,Q29,Spain,,,2015-01-01T00:00:00Z
Q114007985,Bilbao Festival of Theatre Schools,festival,Q29,Spain,,,2012-01-01T00:00:00Z
Q66810060,Surifesta,festival,Q730,Suriname,,,
Q137544425,Hatsare Janghowon Peach Festival,festival,Q884,South Korea,2025-09-19T00:00:00Z,2025-09-21T00:00:00Z,
Q26986635,Q26986635,festival,Q215,Slovenia,,,
Q135408016,ACT Festival,festival,Q29,Spain,,,
Q116678054,Q116678054,festival,Q29,Spain,,,
Q116193996,Q116193996,festival,Q29,Spain,,,2009-01-01T00:00:00Z
Q139799552,Q139799552,festival,Q29,Spain,,,
Q110424913,Q110424913,festival,Q29,Spain,2021-11-01T00:00:00Z,,
Q78846744,Mostra de Teatre d'Alcoi,festival,Q29,Spain,,,
Q130371088,Charles V Renaissance Market,festival,Q29,Spain,,,
Q47170688,Q47170688,festival,Q29,Spain,2014-01-01T00:00:00Z,,
Q43117460,Festival Bo:m,festival,Q884,South Korea,,,
Q58483206,Q58483206,festival,Q29,Spain,,,
Q47069820,Es Jaleo,festival,Q29,Spain,,,
Q137437222,Haman Watermelon Festival,festival,Q884,South Korea,,,
Q827695,La Tomatina,party,Q29,Spain,,,
Q78847323,Umore Azoka,festival,Q29,Spain,,,
Q75099337,Reggaeboa,festival,Q29,Spain,,,
Q137533731,Anyang Dance Festival,festival,Q884,South Korea,,,2000-01-01T00:00:00Z
Q61889729,Q61889729,festival,Q29,Spain,,,
Q110494925,Q110494925,festival,Q29,Spain,2014-01-01T00:00:00Z,,
Q97276338,Q97276338,festival,Q29,Spain,,,2002-01-01T00:00:00Z
Q106689307,Muixeranga d'Algemesí,festival,Q29,Spain,,,
Q43117056,City of Women Festival,festival,Q215,Slovenia,,,
Q31074902,Falles de La Pobla de Segur,festival,Q29,Spain,,,
Q65194874,Q65194874,festival,Q1754,Stockholm,,,2018-01-01T00:00:00Z
Q139813926,Demoleer,festival,Q29,Spain,,,2024-01-01T00:00:00Z
Q137545685,Maengbang Yuchae Flower Village,festival,Q884,South Korea,,,
Q59859765,Q59859765,festival,Q29,Spain,,,2006-01-01T00:00:00Z
Q27049481,Stična of the Youth,festival,Q215,Slovenia,,,
Q115465727,Q115465727,festival,Q29,Spain,2019-01-01T00:00:00Z,,
Q26756825,Q26756825,festival,Q29,Spain,,,
Q28711741,Q28711741,festival,Q29,Spain,,,2014-01-01T00:00:00Z
Q66604982,Moengo Festival,festival,Q730,Suriname,,,2013-09-01T00:00:00Z
Q56191958,Q56191958,festival,Q29,Spain,,,
Q125813947,Q125813947,festival,Q29,Spain,,,2018-01-01T00:00:00Z
Q44706219,Q44706219,festival,Q215,Slovenia,,,
Q113232600,Ādi Kārthigai,festival,Q854,Sri Lanka,,,
Q47128911,Festival of Our Lady of the Forsaken in Jérica,festival,Q29,Spain,,,
Q110958110,Festival Internacional de Magia de Madrid,festival,Q29,Spain,2011-01-01T00:00:00Z,,2011-01-01T00:00:00Z
Q131929240,Q131929240,festival,Q29,Spain,,,2012-01-01T00:00:00Z
Q123053262,Beopseongpo Danoje,festival,Q884,South Korea,,,
Q78847112,dFERIA,festival,Q29,Spain,,,1988-01-01T00:00:00Z
Q50996351,Festival de Videojuegos y Cultura Asiática de Sevilla,festival,Q29,Spain,,,2012-01-01T00:00:00Z
Q26756837,Q26756837,festival,Q29,Spain,,,
Q137427845,Changnyeong Nakdong River Canola Flower Festival,festival,Q884,South Korea,,,
Q60812450,Q60812450,festival,Q29,Spain,,,2001-01-01T00:00:00Z
Q121095737,Q121095737,festival,Q29,Spain,,,2015-01-01T00:00:00Z
Q123053215,Jwasuyeong eobangnori,festival,Q884,South Korea,,,
Q66712801,Srefidensi Dey,festival,Q730,Suriname,,,1975-11-25T00:00:00Z
Q103844477,Q103844477,festival,Q29,Spain,,,1992-01-01T00:00:00Z
Q137926467,Festas de María Pita,festival,Q29,Spain,,,
Q28772077,Q28772077,festival,Q215,Slovenia,,,
Q60825519,Q60825519,festival,Q29,Spain,,,
Q78847864,Fira B!,festival,Q29,Spain,,,
Q26713999,Graška Gora poje in igra,festival,Q215,Slovenia,1976-01-01T00:00:00Z,,
Q28772080,Q28772080,festival,Q215,Slovenia,,,
Q104519344,Encierros de Guadalajara,festival,Q29,Spain,,,
Q130404066,Q130404066,festival,Q29,Spain,,,2004-01-01T00:00:00Z
Q123139350,Q123139350,festival,Q29,Spain,,,
Q137323422,Smuggling festival,festival,Q29,Spain,,,2017-03-24T00:00:00Z
Q125400595,Feria de la Miel,festival,Q29,Spain,,,
Q137531733,Miryang Arirang Festival,festival,Q884,South Korea,,,
Q117815241,"Los Zarramaches, Casavieja",festival,Q29,Spain,,,
Q118727089,Festa de la Farigola,festival,Q29,Spain,,,1970-01-01T00:00:00Z
Q81723491,Riverland Fest,festival,Q29,Spain,,,
Q52159882,Q52159882,festival,Q29,Spain,,,
Q123034785,Q123034785,festival,Q29,Spain,2020-01-01T00:00:00Z,,
Q123053220,Miryang Baekjung Nori,festival,Q884,South Korea,,,
Q131766833,Festival Alcalá Música Antigua,festival,Q29,Spain,,,2024-01-26T00:00:00Z
Q52884919,Sofia Underground,festival,Q472,Sofia,,,
Q78847431,Galicia Escena PRO,festival,Q29,Spain,,,
Q109311045,Q109311045,festival,Q29,Spain,,,
Q49099994,Q49099994,festival,Q1754,Stockholm,,,2016-01-01T00:00:00Z
Q3092925,Fiestas del Pilar,party,Q29,Spain,,,
Q136947818,Gangju Sunflower Festival,festival,Q884,South Korea,,,2013-01-01T00:00:00Z
Q118453305,Open Houses Slovenia,festival,Q215,Slovenia,,,2010-01-01T00:00:00Z
Q137531648,Chodong Yeongagil Festival,festival,Q884,South Korea,,,
Q123564264,Circada,festival,Q29,Spain,,,2008-01-01T00:00:00Z
Q110400655,Q110400655,festival,Q29,Spain,,,
Q26877491,Q26877491,festival,Q215,Slovenia,,,
Q45630838,Q45630838,festival,Q29,Spain,,,
Q137208718,Q137208718,festival,Q29,Spain,,,2017-01-01T00:00:00Z
Q137786920,ADELA Festival of Generative Arts 2025,festival,Q215,Slovenia,,,
Q98534687,Classics in Alcalá,festival,Q29,Spain,,,2001-01-01T00:00:00Z
Q41799347,Marabili festival,festival,Q29,Spain,,,
Q43117015,Mladi levi festival,festival,Q215,Slovenia,,,
Q131451456,Ondal Culture Festival,festival,Q884,South Korea,,,
Q31073872,Cercavila de l'Imaginari de Vilanova i la Geltrú,festival,Q29,Spain,,,
Q137534041,Ttangkkeut haeneomihaemaji Festival,festival,Q884,South Korea,,,
Q56005589,Càntut,festival,Q29,Spain,,,2012-01-01T00:00:00Z
Q69506863,Heerenstraat Festival,festival,Q730,Suriname,2019-01-01T00:00:00Z,,
Q118347664,Chunhyang Festival,festival,Q884,South Korea,,,
Q48911202,Q48911202,festival,Q884,South Korea,,,
Q137533763,Anyang Youth Festival,festival,Q884,South Korea,,,2000-01-01T00:00:00Z
Q26877501,Q26877501,festival,Q215,Slovenia,,,
Q129263928,"Celebrations, pilgrimages and festivals in Pontevedra",festival,Q29,Spain,,,
Q26714030,Festival Vurberk,festival,Q215,Slovenia,,,
Q124615023,MEM,festival,Q29,Spain,,,2002-01-01T00:00:00Z
Q126590926,Q126590926,festival,Q29,Spain,,,2014-01-01T00:00:00Z
Q124719253,Q124719253,festival,Q29,Spain,,,
Q110504791,Q110504791,festival,Q29,Spain,,,
Q138049021,Q138049021,festival,Q29,Spain,,,1980-01-01T00:00:00Z
Q61389790,Q61389790,festival,Q29,Spain,,,1992-01-01T00:00:00Z
Q110015291,Q110015291,festival,Q29,Spain,,,2011-01-01T00:00:00Z
Q129353096,Stockholm Steam,festival,Q1754,Stockholm,,,2015-01-01T00:00:00Z
Q117317246,CòmicNostrum,festival,Q29,Spain,,,
Q78847579,"Palma, Feria de Teatro en el Sur",festival,Q29,Spain,,,
Q112135244,Festivals of Alcalá de Henares,festival,Q29,Spain,,,
Q60828335,Q60828335,festival,Q29,Spain,,,1994-01-01T00:00:00Z
Q61389015,Q61389015,festival,Q29,Spain,,,2018-01-01T00:00:00Z
Q539863,Saint Agatha of Siclily celebration,party,Q29,Spain,,,
Q107658607,Q107658607,festival,Q29,Spain,,,
Q123053230,Wido Ttibaennori,festival,Q884,South Korea,,,
Q12388475,Festa do esquecemento,party,Q29,Spain,,,
Q4121017,Festival de los Patios,party,Q29,Spain,1967-05-07T00:00:00Z,,
Q6149961,Q6149961,party,Q29,Spain,,,
Q11921899,Festa de Sant Medir,party,Q29,Spain,,,
Q20106996,Q20106996,party,Q29,Spain,,,
Q5861778,Q5861778,party,Q29,Spain,,,
Q25509544,Q25509544,party,Q29,Spain,,,1500-01-01T00:00:00Z
Q3392407,Arde Lucus,party,Q29,Spain,,,2000-01-01T00:00:00Z
Q20106848,Q20106848,party,Q29,Spain,,,
Q20105649,Q20105649,party,Q29,Spain,,,
Q11946173,Q11946173,party,Q29,Spain,,,
Q11921905,Festa dels Traginers de Balsareny,party,Q29,Spain,,,
Q8338712,Carnival in Teguise,party,Q29,Spain,,,
Q2894526,Q2894526,party,Q29,Spain,,,
Q8961610,Fiesta del PCE,party,Q29,Spain,,,
Q5391361,Telecogresca,party,Q29,Spain,1978-01-01T00:00:00Z,,
Q20106409,Q20106409,party,Q29,Spain,,,
Q5752873,Q5752873,party,Q29,Spain,,,
Q20104680,Q20104680,party,Q29,Spain,1987-01-01T00:00:00Z,,
Q5861822,Fiestas de San Cayetano,party,Q29,Spain,,,
Q4896555,Jarramplas,party,Q29,Spain,,,
Q5962041,Arrival of caravel Niña in Baiona,party,Q29,Spain,,,
Q23661019,Carnivals in Viana do Bolo,party,Q29,Spain,,,
Q12393976,Q12393976,party,Q29,Spain,,,1971-01-01T00:00:00Z
Q5861793,Q5861793,party,Q29,Spain,,,
Q56403046,Q56403046,party,Q29,Spain,,,
Q11921922,festes del Ranxo,party,Q29,Spain,,,
Q5861673,Fiesta de la Vaquilla,party,Q29,Spain,,,
Q20108100,Festes de Santa Eulàlia (Barcelona),party,Q29,Spain,,,
Q894689,Botellón,party,Q29,Spain,,,
Q12175050,Fallas de Benicarló,party,Q29,Spain,,,
Q10856568,Carnival in Asturias,party,Q29,Spain,,,
Q5575352,goat throwing,party,Q29,Spain,,2000-01-01T00:00:00Z,
Q11921898,Q11921898,party,Q29,Spain,,,
Q20107782,Q20107782,party,Q29,Spain,,,
Q5858918,San Antonio Fair,party,Q29,Spain,,,1836-01-01T00:00:00Z
Q11921897,Q11921897,party,Q29,Spain,,,
Q11921903,Q11921903,party,Q29,Spain,,,
Q11921900,Q11921900,party,Q29,Spain,,,
Q20109040,"Tres Tombs in Sant Antoni, Barcelona",party,Q29,Spain,,,
Q11921901,Q11921901,party,Q29,Spain,,,
Q1416022,Holy Week in Spain,party,Q29,Spain,,,
Q6351375,Q6351375,party,Q29,Spain,2008-07-24T00:00:00Z,,
Q11921904,Q11921904,party,Q29,Spain,,,
Q5763483,International Habaneras and Polyphony Contest of Torrevieja,party,Q29,Spain,,,
Q20108115,Foguerons de Sant Antoni de sa Pobla a Gràcia,party,Q29,Spain,,,
Q3393255,Plantà,party,Q29,Spain,,,
Q5861817,Q5861817,party,Q29,Spain,,,
Q5650864,Virgen de la Guía festival in Portugalete,party,Q29,Spain,,,
Q20548926,Q20548926,party,Q29,Spain,,,1973-01-01T00:00:00Z
Q4895460,Santa Tecla Festival,party,Q29,Spain,,,
Q11909911,Q11909911,party,Q29,Spain,,,
Q12387893,Carnival of Meira,party,Q29,Spain,,,
Q5861667,Carnival in Gijon,party,Q29,Spain,,,
Q20106445,Q20106445,party,Q29,Spain,,,
Q12388477,Q12388477,party,Q29,Spain,,,
Q23710981,Entroido de Vilariño de Conso,party,Q29,Spain,,,
Q5861677,Q5861677,party,Q29,Spain,,,
Q20104200,Q20104200,party,Q29,Spain,,,
Q10273189,Q10273189,party,Q29,Spain,,,
Q5669877,Almossassa Batalyaws,party,Q29,Spain,,,0875-01-01T00:00:00Z
Q20105997,Q20105997,party,Q29,Spain,2005-01-01T00:00:00Z,,
Q12388484,Q12388484,party,Q29,Spain,,,
Q21091789,Q21091789,party,Q29,Spain,,,
Q20545088,Festival of Coco in Redondela,party,Q29,Spain,,,
Q11947723,Santíssim Misteri de Cervera,party,Q29,Spain,,,
Q12257567,Basque Floral Games,party,Q29,Spain,,,
Q20875912,Q20875912,party,Q29,Spain,,,
Q5815782,Q5815782,party,Q29,Spain,,,
Q11921924,Q11921924,party,Q29,Spain,,,
Q20545247,Festa dos Fachós,party,Q29,Spain,,,
Q4158427,Fiestas de la Paloma in Madrid,party,Q29,Spain,,,
Q11939328,Q11939328,party,Q29,Spain,,,
Q23661501,Q23661501,party,Q29,Spain,,,
Q5861780,Els Enfarinats,party,Q29,Spain,,,
Q5830343,Q5830343,party,Q29,Spain,,,
Q2834310,Falles of Alzira,party,Q29,Spain,,,
Q20106470,Q20106470,party,Q29,Spain,,,
Q11919232,Encamisada de Falset,party,Q29,Spain,,,
Q5861850,Q5861850,party,Q29,Spain,,,
Q20103923,Q20103923,party,Q29,Spain,,,
Q20541714,Carnival of Xinzo de Limia,party,Q29,Spain,,,
Q5861852,Q5861852,party,Q29,Spain,,,
Q8348151,Q8348151,party,Q29,Spain,,,
Q20541690,Q20541690,party,Q29,Spain,,,
Q5815802,Q5815802,party,Q29,Spain,,,
Q8338702,Q8338702,party,Q29,Spain,,,
Q17627199,Baixada del riu Bullent,party,Q29,Spain,,,
Q11913251,Q11913251,party,Q29,Spain,,,
Q25476128,Q25476128,party,Q29,Spain,1963-01-01T00:00:00Z,,
Q1208044,Festa de l'Estendard,party,Q29,Spain,,,
Q8775123,Q8775123,party,Q29,Spain,,,
Q11921918,Renaissance Festival in Tortosa,party,Q29,Spain,,,
Q9033856,Mocadorà,party,Q29,Spain,,,
Q8961500,Festa da Dorna,party,Q29,Spain,,,1948-07-24T00:00:00Z
Q20103340,Q20103340,party,Q29,Spain,,,
Q5861723,Q5861723,party,Q29,Spain,,,
Q20104541,Q20104541,party,Q29,Spain,,,
Q11948066,Q11948066,party,Q29,Spain,,,
Q20106517,Foguera de Canals,party,Q29,Spain,,,
Q21077729,Q21077729,party,Q29,Spain,,,
Q8961606,Q8961606,party,Q29,Spain,,,
Q11921925,Q11921925,party,Q29,Spain,1892-01-01T00:00:00Z,1899-01-01T00:00:00Z,
Q20546209,Q20546209,party,Q29,Spain,,,
Q2115110,Mystery Play of Elche,party,Q29,Spain,,,
Q8961628,Magdalena Festival,party,Q29,Spain,,,1945-01-01T00:00:00Z
Q11953173,Q11953173,party,Q29,Spain,,,
Q16908679,Falles d'Isil,party,Q29,Spain,,,
Q5861826,San Lorenzo Festival (Madrid),party,Q29,Spain,,,
Q11949579,Q11949579,party,Q29,Spain,,,
Q20541702,Q20541702,party,Q29,Spain,1997-01-01T00:00:00Z,,
Q10601520,Nobel Nightcap,party,Q1754,Stockholm,,,
Q11919279,Q11919279,party,Q29,Spain,,,
Q20541723,Q20541723,party,Q29,Spain,,,
Q3327994,Palm Sunday in Elx,party,Q29,Spain,,,
Q20542854,Q20542854,party,Q29,Spain,,,1995-01-01T00:00:00Z
Q11704629,Toro de la Vega (tournament),party,Q29,Spain,,,
Q6044252,Q6044252,party,Q29,Spain,2005-12-15T00:00:00Z,,
Q6138503,tamborrada,party,Q29,Spain,,,
Q20105467,Q20105467,party,Q29,Spain,,,
Q16567825,Q16567825,party,Q29,Spain,,,
Q21077455,Q21077455,party,Q29,Spain,,,
Q11924839,Q11924839,party,Q29,Spain,,,
Q8961625,Q8961625,party,Q29,Spain,,,
Q6149937,Q6149937,party,Q29,Spain,,,
Q20105474,Q20105474,party,Q29,Spain,,,
Q1406268,Málaga Fair,party,Q29,Spain,,,
Q6124436,Q6124436,party,Q29,Spain,,,
Q5752941,Carnival in Spain,party,Q29,Spain,,,
Q20106411,Festa de Sant Antoni a Massalfassar,party,Q29,Spain,,,
Q21044497,Summer solstice fire festivals in the Pyrenees,party,Q29,Spain,,,
Q9018199,Q9018199,party,Q29,Spain,,,
Q12388467,Festa da Istoria,party,Q29,Spain,,,
Q25475324,Q25475324,party,Q29,Spain,,,
Q3986817,The Ferrolterra Pantin Classic,party,Q29,Spain,,,1989-01-01T00:00:00Z
Q3397662,Entrada de toros y caballos,party,Q29,Spain,,,
Q8350950,Cordada,party,Q29,Spain,,,
Q1143768,Falles,party,Q29,Spain,,,
Q11922153,Q11922153,party,Q29,Spain,,,
Q20106842,Q20106842,party,Q29,Spain,,,
Q20106598,Tres Tombs in Sant Andreu de Palomar,party,Q29,Spain,,,
Q105752350,Q105752350,party,Q29,Spain,,,
Q3571046,Q3571046,discothèque,Q29,Spain,,,
Q19714547,Q19714547,party,Q29,Spain,,,
Q29087695,Q29087695,party,Q29,Spain,,,
Q61790058,Escudella de Castellterçol,party,Q29,Spain,,,
Q120403918,"Fair of Jerez, Province of Cádiz",party,Q29,Spain,1967-09-27T00:00:00Z,,
Q3396448,Pont Aeri,discothèque,Q29,Spain,,,1991-12-01T00:00:00Z
Q137972579,Sugar Cane Festival,party,Q29,Spain,,,
Q137920951,Q137920951,party,Q29,Spain,,,1970-01-01T00:00:00Z
Q123457731,Q123457731,party,Q29,Spain,1884-01-01T00:00:00Z,,
Q249462,Razzmatazz,discothèque,Q29,Spain,,,2000-01-01T00:00:00Z
Q113738171,Marina Beach Club,discothèque,Q29,Spain,,,
Q67227165,Panam's,discothèque,Q29,Spain,,,1959-07-22T00:00:00Z
Q28711577,Festa del Peix,party,Q29,Spain,,,
Q95129848,Q95129848,party,Q29,Spain,,,
Q111364650,Q111364650,party,Q29,Spain,,,
Q25413850,Q25413850,party,Q29,Spain,,,
Q104528202,La Sala del Cel,discothèque,Q29,Spain,,,
Q92602446,Florida 135,discothèque,Q29,Spain,,,1942-12-05T00:00:00Z
Q23653026,Falles de Gandia,party,Q29,Spain,,,
Q20015052,Q20015052,party,Q29,Spain,,,
Q5719891,Barraca,discothèque,Q29,Spain,,,1965-12-02T00:00:00Z
Q66424282,Q66424282,party,Q29,Spain,,,
Q10456317,Gai Li,ceremony,Q884,South Korea,,,
Q119157221,Banana's,discothèque,Q29,Spain,,2013-01-01T00:00:00Z,1987-01-01T00:00:00Z
Q138444301,Q138444301,party,Q29,Spain,,,
Q24941846,Feast of Reverences,party,Q29,Spain,,,
Q40345420,Txitxarro,discothèque,Q29,Spain,,,
Q117462702,Q117462702,ceremony,Q29,Spain,1423-09-17T00:00:00Z,,
Q61390488,Q61390488,party,Q29,Spain,,,
Q6123993,Seises,ceremony,Q29,Spain,,,
Q43848861,Q43848861,party,Q29,Spain,,,
Q123484962,Oath of office (Spain),ceremony,Q29,Spain,,,
Q65205222,Q65205222,party,Q29,Spain,,,
Q18357537,Ushuaïa Ibiza Beach Hotel,discothèque,Q29,Spain,,,2011-01-01T00:00:00Z
Q23660979,Entroido dos Xenerais do Ulla,party,Q29,Spain,,,
Q23648119,Q23648119,party,Q29,Spain,,,
Q91225122,Toma de almohada,ceremony,Q29,Spain,,,
Q136680223,Q136680223,party,Q29,Spain,,,
Q2961340,Chasis,discothèque,Q29,Spain,,,1989-11-09T00:00:00Z
Q126040151,Q126040151,party,Q29,Spain,,,
Q17616299,La Paloma,discothèque,Q29,Spain,,,1903-01-01T00:00:00Z
Q5715624,Q5715624,discothèque,Q29,Spain,,,
Q5946815,Joy Eslava,discothèque,Q29,Spain,,,
Q90064213,Entroido de Samede,party,Q29,Spain,,,
Q65205710,Festa de l'Ametller Florit,party,Q29,Spain,,,
Q115940024,Gran festa de la calçotada,party,Q29,Spain,,,
Q124209303,Q124209303,party,Q29,Spain,,,
Q6065328,Q6065328,discothèque,Q29,Spain,,,
Q20103294,Q20103294,party,Q29,Spain,,,
Q122258969,Q122258969,discothèque,Q29,Spain,,,
Q97502346,State ceremony in Madrid in tribute to the victims of COVID-19 and in recognition of society,ceremony,Q29,Spain,,,
Q111777659,Q111777659,party,Q29,Spain,,,2005-05-04T00:00:00Z
Q65210795,Q65210795,party,Q29,Spain,,,
Q19713246,Q19713246,party,Q29,Spain,,,
Q115940402,Escudella de Gelida,party,Q29,Spain,,,1855-01-01T00:00:00Z
Q113645748,Zarauzko euskal jaiak,party,Q29,Spain,,,
Q23660892,Q23660892,party,Q29,Spain,,,
Q483188,Korean Music Awards,recurring event,Q884,South Korea,,,2004-01-01T00:00:00Z
Q7232850,Poruwa ceremony,ceremony,Q854,Sri Lanka,,,
Q81610,Mr Gay World,recurring event,Q29,Spain,,,2009-01-01T00:00:00Z
Q23047569,Viking Festival of Catoira,party,Q29,Spain,,,1961-01-01T00:00:00Z
Q26107885,Q26107885,party,Q29,Spain,,,
Q24944179,Q24944179,party,Q29,Spain,,,
Q17685565,Hanjanggun nori,ceremony,Q884,South Korea,,,
Q50233777,Q50233777,party,Q29,Spain,,,
Q138827645,Q138827645,party,Q29,Spain,,,
Q3765976,Three Flags Day,ceremony,Q38022,St. Louis,1804-03-09T00:00:00Z,1804-03-10T00:00:00Z,
Q20104208,Q20104208,party,Q29,Spain,,,
Q65275167,Q65275167,party,Q29,Spain,,,
Q20104214,Q20104214,party,Q29,Spain,,,
Q81315394,Fiestas de San Blas y Santa Águeda (Mequinenza),party,Q29,Spain,,,
Q65275171,Q65275171,party,Q29,Spain,,,
Q61389034,Q61389034,party,Q29,Spain,,,
Q118278977,Festes de Sant Joan i els Elois,party,Q29,Spain,,,
Q137856417,Tito's,discothèque,Q29,Spain,,,
Q100933143,fifth anniversary of El Español,party,Q29,Spain,,,
Q19336875,Bestiari popular de Montblanc,party,Q29,Spain,,,
Q28913556,Bocaccio,discothèque,Q29,Spain,,,1967-01-01T00:00:00Z
Q6105049,Changing of the Royal Guards at the Royal Palace of Madrid,ceremony,Q29,Spain,,,
Q81610,Mr Gay World,recurring event,Q258,South Africa,,,2009-01-01T00:00:00Z
Q131387077,Q131387077,party,Q29,Spain,,,
Q135073842,Q135073842,party,Q29,Spain,,,
Q120403911,Q120403911,party,Q29,Spain,,,
