unique_id,cluster_id
osmacc_1089780775,osmacc_1078391663
osmacc_1132599588,osmacc_1078391663
osmacc_1227549670,osmacc_1078391663
osmacc_1382043363,osmacc_1078391663
osmacc_1500951796,osmacc_1078391663
osmacc_1521964601,osmacc_1078391663
osmacc_1521964602,osmacc_1078391663
osmacc_322765863,osmacc_322765863
osmacc_331956610,osmacc_10000820818
osmacc_340473485,osmacc_10000820818
osmacc_412310724,osmacc_10000820818
osmacc_416979537,osmacc_10000820818
osmacc_422077020,osmacc_10000820818
osmacc_431013589,osmacc_10000820818
osmacc_431750137,osmacc_10000820818
osmacc_431750143,osmacc_10000820818
osmacc_450799276,osmacc_10000820818
osmacc_452657821,osmacc_10000820818
osmacc_452657840,osmacc_10000820818
osmacc_479091125,osmacc_479091125
osmacc_502863752,osmacc_10000820818
osmacc_507684840,osmacc_507684840
osmacc_512847984,osmacc_10000820818
osmacc_512852947,osmacc_10000820818
osmacc_512854718,osmacc_325932239
osmacc_512858216,osmacc_325932239
osmacc_512860156,osmacc_507684840
osmacc_512865324,osmacc_512865324
osmacc_512867289,osmacc_325932239
osmacc_512869193,osmacc_10000820818
osmacc_512871642,osmacc_10000820818
osmacc_512873877,osmacc_10000820818
osmacc_512887703,osmacc_10000820818
osmacc_512889445,osmacc_10000820818
osmacc_527082940,osmacc_507684840
osmacc_529748996,osmacc_10000820818
osmacc_529749005,osmacc_10000820818
osmacc_529749011,osmacc_10000820818
osmacc_529749016,osmacc_10000820818
osmacc_529749017,osmacc_10000820818
osmacc_529749019,osmacc_10000820818
osmacc_529749029,osmacc_10000820818
osmacc_529749030,osmacc_10000820818
osmacc_529749032,osmacc_10000820818
osmacc_529749037,osmacc_10000820818
osmacc_535870384,osmacc_10000820818
osmacc_535871274,osmacc_10000820818
osmacc_535873883,osmacc_1219014500
osmacc_535879680,osmacc_12094180040
osmacc_557558198,osmacc_10000820818
osmacc_557558281,osmacc_10000820818
osmacc_557558361,osmacc_10000820818
osmacc_557558551,osmacc_10000820818
osmacc_557558655,osmacc_10000820818
osmacc_559645116,osmacc_10000820818
osmacc_559645225,osmacc_10000820818
osmacc_559645234,osmacc_10000820818
osmacc_559645237,osmacc_10000820818
osmacc_592598087,osmacc_10000820818
osmacc_592598131,osmacc_10000820818
osmacc_621484477,osmacc_621484477
osmacc_621484491,osmacc_621484491
osmacc_635991438,osmacc_10000820818
osmacc_635991451,osmacc_10000820818
osmacc_704970808,osmacc_10000820818
osmacc_704970846,osmacc_10000820818
osmacc_704978377,osmacc_10000820818
osmacc_704978396,osmacc_507684840
osmacc_704978397,osmacc_507684840
osmacc_704992216,osmacc_507684840
osmacc_704992217,osmacc_10000820818
osmacc_814301121,osmacc_10000820818
osmacc_819332299,osmacc_819332299
osmacc_819646440,osmacc_284851138
osmacc_819646538,osmacc_284851138
osmacc_823950003,osmacc_823950003
osmacc_836915410,osmacc_10000820818
osmacc_836977642,osmacc_10000820818
osmacc_857747397,osmacc_10000820818
osmacc_885782000,osmacc_10000820818
osmacc_885782008,osmacc_10000820818
osmacc_892159613,osmacc_10000820818
osmacc_892159651,osmacc_10000820818
osmacc_892159791,osmacc_10000820818
osmacc_914639098,osmacc_10000820818
osmacc_921294740,osmacc_10000820818
osmacc_946673775,osmacc_10000820818
