cluster_id,n_nodes,n_edges,density,cluster_centralisation
fest_Q3848622,1,0.0,,
fest_Q4875387,1,0.0,,
fest_Q56351611,1,0.0,,
fest_Q128108280,1,0.0,,
fest_Q123692553,1,0.0,,
fest_Q3744009,1,0.0,,
fest_Q55610059,1,0.0,,
fest_Q6050049,1,0.0,,
fest_Q109554261,1,0.0,,
fest_Q5157911,1,0.0,,
fest_Q5876332,1,0.0,,
fest_Q11773873,1,0.0,,
fest_Q3106863,1,0.0,,
fest_Q5211604,1,0.0,,
fest_Q6459626,1,0.0,,
fest_Q4900656,1,0.0,,
fest_Q3743989,1,0.0,,
fest_Q1187361,1,0.0,,
fest_Q139714127,1,0.0,,
fest_Q13095105,1,0.0,,
fest_Q7959468,1,0.0,,
