cluster_id,n_nodes,n_edges,density,cluster_centralisation
osmacc_12171871162,2,1.0,1.0,
osmacc_1333309261,7,13.0,0.6190476190476191,0.5333333333333333
osmacc_1062852818,6,15.0,1.0,0.0
osmacc_5344281421,4,6.0,1.0,0.0
osmacc_11199459623,2,1.0,1.0,
osmacc_2015319329,3,2.0,0.6666666666666666,1.0
osmacc_5840822486,2,1.0,1.0,
osmacc_587928451,3,3.0,1.0,0.0
osmacc_1079521572,6,15.0,1.0,0.0
osmacc_1811145231,9,20.0,0.5555555555555556,0.25
osmacc_151704248,2,1.0,1.0,
osmacc_5387958021,2,1.0,1.0,
osmacc_6224913770,2,1.0,1.0,
osmacc_11701117968,2,1.0,1.0,
osmacc_483586655,2,1.0,1.0,
osmacc_3598759322,2,1.0,1.0,
osmacc_424952991,2,1.0,1.0,
osmacc_1534268841,2,1.0,1.0,
osmacc_3084993166,2,1.0,1.0,
osmacc_1835367452,6,8.0,0.5333333333333333,0.7
osmacc_8443811217,2,1.0,1.0,
osmacc_29790392,3,3.0,1.0,0.0
osmacc_3035244624,2,1.0,1.0,
osmacc_12990169633,2,1.0,1.0,
osmacc_6515158558,2,1.0,1.0,
