cluster_id,unique_id,activity_wikidata_id,name,name_clean,activity_type,destination_id,destination_name,lat,lon
act_Q2402237,act_Q2402237,Q2402237,Tell el-Farkha,tell el-farkha,Archaeological Site,Q79,Egypt,30.93333333,31.6
act_Q12236559,act_Q2696558,Q2696558,Pharos,pharos,Archaeological Site,Q79,Egypt,31.214166666,29.885
act_Q1899395,act_Q2667030,Q2667030,Tumuli du Soleil,tumuli du soleil,Archaeological Site,Q31,Belgium,50.636176,5.033763
act_Q1899395,act_Q2409909,Q2409909,Tumulus of Avernas,tumulus of avernas,Archaeological Site,Q31,Belgium,50.7013,5.07125
act_Q101583,act_Q2635269,Q2635269,Abu Haggag Mosque,abu haggag mosque,Archaeological Site,Q79,Egypt,25.7,32.63944444
act_Q2372919,act_Q2372919,Q2372919,Leontopolis,leontopolis,Archaeological Site,Q79,Egypt,30.2934,31.3326
act_Q101583,act_Q2445753,Q2445753,Q2445753,q2445753,Archaeological Site,Q79,Egypt,25.73027778,32.61305556
act_Q2538734,act_Q2538734,Q2538734,Wadi Tumilat,wadi tumilat,Archaeological Site,Q79,Egypt,30.54944444,31.96361111
act_Q2943285,act_Q2943285,Q2943285,Trou de l’Abîme,trou de labîme,Archaeological Site,Q31,Belgium,50.0504,4.49767
act_Q101583,act_Q2385366,Q2385366,Tomb of Kheruef (TT192),tomb of kheruef tt192,Archaeological Site,Q79,Egypt,25.734233,32.611574
act_Q2402225,act_Q2402225,Q2402225,Q2402225,q2402225,Archaeological Site,Q79,Egypt,30.91944444,32.05055556
act_Q5264463,act_Q5264463,Q5264463,Desilo,desilo,Archaeological Site,Q225,Bosnia and Herzegovina,43.022444,17.75588
act_Q1214008,act_Q5350674,Q5350674,El-Sheikh Sa'id,el-sheikh sa'id,Archaeological Site,Q79,Egypt,27.708280555,30.891280555
act_Q4998360,act_Q4998360,Q4998360,Bureau of Correspondence of Pharaoh,bureau of correspondence of pharaoh,Archaeological Site,Q79,Egypt,,
act_Q6109927,act_Q6109927,Q6109927,Jabal al-Ṭārif,jabal al-ṭārif,Archaeological Site,Q79,Egypt,26.1286,32.21599
act_Q6935822,act_Q6935822,Q6935822,Mundigak,mundigak,Archaeological Site,Q889,Afghanistan,31.65,65.25
act_Q3125809,act_Q6134720,Q6134720,Nava Vihara,nava vihara,Archaeological Site,Q889,Afghanistan,36.72972222,66.88522222
act_Q101583,act_Q6811142,Q6811142,The King’s Festivities Road,the kings festivities road,Archaeological Site,Q79,Egypt,25.708,32.648
act_Q5326617,act_Q5326617,Q5326617,"Late antique basilica in Cim, the archaeological site",late antique basilica in cim the archaeological site,Archaeological Site,Q225,Bosnia and Herzegovina,43.3538,17.774554
act_Q101583,act_Q6093975,Q6093975,QV47,qv47,Archaeological Site,Q79,Egypt,25.727222222,32.592777777
act_Q5224217,act_Q5224217,Q5224217,Darra-e Kur,darra-e kur,Archaeological Site,Q889,Afghanistan,36.78333333,70.0
act_Q12236559,act_Q5017025,Q5017025,Caesareum of Alexandria,caesareum of alexandria,Archaeological Site,Q79,Egypt,31.2009,29.8994
act_Q14218424,act_Q7267044,Q7267044,Qasr el Banat,qasr el banat,Archaeological Site,Q79,Egypt,25.919371226,33.263261964
act_Q5001976,act_Q5001976,Q5001976,Aphroditopolis,aphroditopolis,Archaeological Site,Q79,Egypt,29.4,31.25
act_Q134140,act_Q4923872,Q4923872,Nubian Monuments from Abu Simbel to Philae,nubian monuments from abu simbel to philae,Archaeological Site,Q79,Egypt,22.33638889,31.62611111
act_Q5165609,act_Q5165609,Q5165609,Contra Latopolis,contra latopolis,Archaeological Site,Q79,Egypt,25.284,32.583
act_Q3648200,act_Q3648200,Q3648200,Q3648200,q3648200,Archaeological Site,Q399,Armenia,40.1406,44.5381
act_Q1004589,act_Q3905572,Q3905572,Q3905572,q3905572,Archaeological Site,Q79,Egypt,29.78638889,31.20305556
act_Q1713756,act_Q4686540,Q4686540,pierre haina,pierre haina,Archaeological Site,Q31,Belgium,50.33304,5.54301
act_Q4068326,act_Q4068326,Q4068326,Cart ruts in Absheron,cart ruts in absheron,Archaeological Site,Q227,Azerbaijan,,
act_Q1899395,act_Q4439643,Q4439643,Tumuli of Mirteaux,tumuli of mirteaux,Archaeological Site,Q31,Belgium,50.6382,4.99673
act_Q1214008,act_Q4740310,Q4740310,Amarna Tomb 7,amarna tomb 7,Archaeological Site,Q79,Egypt,27.66166667,30.90555556
act_Q1899395,act_Q4852433,Q4852433,Tumulus of Betz,tumulus of betz,Archaeological Site,Q31,Belgium,50.74128,5.10154
act_Q3814386,act_Q3814386,Q3814386,Kellis,kellis,Archaeological Site,Q79,Egypt,25.517269444,29.097180555
act_Q3759177,act_Q3759177,Q3759177,Gebel el-Zeit,gebel el-zeit,Archaeological Site,Q79,Egypt,27.933641,33.499835
act_Q1214008,act_Q4740308,Q4740308,Amarna Tomb 5,amarna tomb 5,Archaeological Site,Q79,Egypt,27.6617,30.9056
act_Q3623994,act_Q3623994,Q3623994,Arsinoe,arsinoe,Archaeological Site,Q79,Egypt,29.897498,32.460609
act_Q4313112,act_Q4313112,Q4313112,Nargiztapa,nargiztapa,Archaeological Site,Q227,Azerbaijan,39.851666666,47.191388888
act_Q3894902,act_Q3894902,Q3894902,Papremi,papremi,Archaeological Site,Q79,Egypt,,
act_Q101583,act_Q4087021,Q4087021,Birket Habu,birket habu,Archaeological Site,Q79,Egypt,25.7053045,32.5946069
act_Q124831396,act_Q3775633,Q3775633,Great Hypostyle Hall,great hypostyle hall,Archaeological Site,Q79,Egypt,25.7186,32.6579
act_Q4469757,act_Q4469757,Q4469757,Uzerliktapa,uzerliktapa,Archaeological Site,Q227,Azerbaijan,39.983611,46.928611
act_Q3816456,act_Q3816456,Q3816456,Kor,kor,Archaeological Site,Q79,Egypt,21.83333333,31.23333333
act_Q3784064,act_Q3784064,Q3784064,Hebet,hebet,Archaeological Site,Q79,Egypt,,
act_Q10520646,act_Q3867420,Q3867420,Q3867420,q3867420,Archaeological Site,Q79,Egypt,29.84966,31.25427
act_Q3866147,act_Q3866147,Q3866147,Mostagedda,mostagedda,Archaeological Site,Q79,Egypt,27.08333333,31.38333333
act_Q4133628,act_Q4526087,Q4526087,Shomutapa,shomutapa,Archaeological Site,Q227,Azerbaijan,41.124444444,45.458333333
act_Q1214008,act_Q3992612,Q3992612,Amarna Tomb 1,amarna tomb 1,Archaeological Site,Q79,Egypt,27.664184,30.927068
act_Q3825160,act_Q3825160,Q3825160,Labyrinth of Egypt,labyrinth of egypt,Archaeological Site,Q79,Egypt,29.272549,30.899016
act_Q1007510,act_Q4789016,Q4789016,Areni-1 winery,areni-1 winery,Archaeological Site,Q399,Armenia,39.73133611,45.20362778
act_Q16417549,act_Q4628165,Q4628165,Kültəpə,kültəpə,Archaeological Site,Q227,Azerbaijan,39.270277777,45.451944444
act_Q4894815,act_Q4894815,Q4894815,Zawyet el-Maiyitin,zawyet el-maiyitin,Archaeological Site,Q79,Egypt,28.0625,30.8175
act_Q4133628,act_Q4133628,Q4133628,Garghalar tapasi,garghalar tapasi,Archaeological Site,Q227,Azerbaijan,41.091944444,45.511666666
act_Q3704933,act_Q3704933,Q3704933,Nilopolis,nilopolis,Archaeological Site,Q79,Egypt,29.185766666,31.134180555
act_Q1195993,act_Q4215476,Q4215476,Karmir Blur,karmir blur,Archaeological Site,Q399,Armenia,40.1539,44.4511
act_Q4211578,act_Q4211578,Q4211578,Q4211578,q4211578,Archaeological Site,Q227,Azerbaijan,39.906388888,47.421666666
act_Q12244492,act_Q4115642,Q4115642,Temple of Hibis,temple of hibis,Archaeological Site,Q79,Egypt,25.476805555,30.556041666
act_Q2538734,act_Q3899483,Q3899483,Q3899483,q3899483,Archaeological Site,Q79,Egypt,30.54777778,31.96361111
act_Q4313909,act_Q4313909,Q4313909,Gobustan Rock Art,gobustan rock art,Archaeological Site,Q227,Azerbaijan,40.125,49.375
act_Q6983513,act_Q6983513,Q6983513,Nazlet Khater,nazlet khater,Archaeological Site,Q79,Egypt,26.782778,31.373056
act_Q1214008,act_Q12179186,Q12179186,Q12179186,q12179186,Archaeological Site,Q79,Egypt,27.66166687,30.90555573
act_Q101583,act_Q9065064,Q9065064,Tomb of Sitre QV38,tomb of sitre qv38,Archaeological Site,Q79,Egypt,25.7333,32.6
act_Q9336835,act_Q9336835,Q9336835,Sikait,sikait,Archaeological Site,Q79,Egypt,24.631565,34.795992
act_Q12211771,act_Q12211771,Q12211771,Dishasha,dishasha,Archaeological Site,Q79,Egypt,28.983055555,30.849166666
act_Q7701240,act_Q7701240,Q7701240,Tepe Narenj,tepe narenj,Archaeological Site,Q889,Afghanistan,34.491958,69.181894
act_Q12193415,act_Q12193415,Q12193415,Mo'alla,mo'alla,Archaeological Site,Q79,Egypt,25.472219444,32.525
act_Q10969446,act_Q10969446,Q10969446,Hnarakert,hnarakert,Archaeological Site,Q227,Azerbaijan,,
act_Q11955214,act_Q11955214,Q11955214,Q11955214,q11955214,Archaeological Site,Q79,Egypt,30.449166666,31.522222222
act_Q11684594,act_Q11684594,Q11684594,Agathe,agathe,Archaeological Site,Q31,Belgium,43.313888888,3.470277777
act_Q6898336,act_Q6898336,Q6898336,Monastery of Saint Matthew the Potter,monastery of saint matthew the potter,Archaeological Site,Q79,Egypt,25.375,32.480555555
act_Q8053356,act_Q8053356,Q8053356,Yezidabad castle,yezidabad castle,Archaeological Site,Q227,Azerbaijan,39.195278,45.413889
act_Q101583,act_Q7671890,Q7671890,TT391,tt391,Archaeological Site,Q79,Egypt,25.7333,32.6
act_Q14218524,act_Q7912356,Q7912356,Valley of the Golden Mummies,valley of the golden mummies,Archaeological Site,Q79,Egypt,28.326811111,28.826111111
act_Q6958885,act_Q6958885,Q6958885,Tell Abu Salima,tell abu salima,Archaeological Site,Q79,Egypt,31.23194,34.10667
act_Q11955070,act_Q11955070,Q11955070,Q11955070,q11955070,Archaeological Site,Q79,Egypt,27.216666944,33.45
act_Q12236790,act_Q7303115,Q7303115,Abgig,abgig,Archaeological Site,Q79,Egypt,29.286117,30.815168
act_Q7310439,act_Q7310439,Q7310439,Alikomektepe,alikomektepe,Archaeological Site,Q227,Azerbaijan,39.336944444,48.4275
act_Q484458,act_Q7461875,Q7461875,Shahr-e Gholghola,shahr-e gholghola,Archaeological Site,Q889,Afghanistan,34.818055555,67.838888888
act_Q11951132,act_Q11951132,Q11951132,Tell Nebesha,tell nebesha,Archaeological Site,Q79,Egypt,30.86,31.9106
act_Q192268,act_Q7505051,Q7505051,Shunet el Zebib,shunet el zebib,Archaeological Site,Q79,Egypt,26.18944444,31.90777778
act_Q11951235,act_Q11951235,Q11951235,Q11951235,q11951235,Archaeological Site,Q79,Egypt,22.731103581,32.262576518
act_Q8048107,act_Q8048107,Q8048107,Yamu,yamu,Archaeological Site,Q79,Egypt,30.7955,30.6004
act_Q11944150,act_Q11944150,Q11944150,Qasr el-Sagha,qasr el-sagha,Archaeological Site,Q79,Egypt,29.595,30.677777777
act_Q11120743,act_Q11120743,Q11120743,Metsamor site,metsamor site,Archaeological Site,Q399,Armenia,40.126275,44.18679444
act_Q11917525,act_Q11917525,Q11917525,Q11917525,q11917525,Archaeological Site,Q79,Egypt,26.863542,31.532186
act_Q12182019,act_Q12182019,Q12182019,Idfa,idfa,Archaeological Site,Q79,Egypt,26.571453,31.638624
act_Q1115948,act_Q7570553,Q7570553,Southern Tomb 25,southern tomb 25,Archaeological Site,Q79,Egypt,27.610455,30.914864
act_Q101583,act_Q7671854,Q7671854,TT190,tt190,Archaeological Site,Q79,Egypt,25.7343,32.611762
act_Q6925987,act_Q6925987,Q6925987,Mousallah Complex,mousallah complex,Archaeological Site,Q889,Afghanistan,34.359166666,62.186111111
act_Q10520646,act_Q10520646,Q10520646,Helwan cemetery,helwan cemetery,Archaeological Site,Q79,Egypt,29.869711944,31.292208055
act_Q101583,act_Q11944144,Q11944144,Qasr el-Aguz,qasr el-aguz,Archaeological Site,Q79,Egypt,25.716938888,32.600561111
act_Q101583,act_Q11951248,Q11951248,Chapel of Wadjmose,chapel of wadjmose,Archaeological Site,Q79,Egypt,25.72733,32.60946
act_Q291839,act_Q7012296,Q7012296,New Wadi es-Sebua,new wadi es-sebua,Archaeological Site,Q79,Egypt,22.793055555,32.545277777
act_Q7684735,act_Q7684735,Q7684735,Taposiris Magna,taposiris magna,Archaeological Site,Q79,Egypt,30.95,29.51667
act_Q2097405,act_Q8773108,Q8773108,Q8773108,q8773108,Archaeological Site,Q79,Egypt,30.821576,31.801175
act_Q11940050,act_Q11940050,Q11940050,Panopolis,panopolis,Archaeological Site,Q79,Egypt,26.56666667,31.75
act_Q11952594,act_Q11952594,Q11952594,Toshka,toshka,Archaeological Site,Q79,Egypt,,
act_Q11944146,act_Q11944146,Q11944146,Qasr Qarun,qasr qarun,Archaeological Site,Q79,Egypt,29.405630555,30.418288888
act_Q1195993,act_Q7494260,Q7494260,Shengavit Settlement,shengavit settlement,Archaeological Site,Q399,Armenia,40.15694444,44.47694444
act_Q11951106,act_Q11951106,Q11951106,Q11951106,q11951106,Archaeological Site,Q79,Egypt,,
act_Q101583,act_Q7671858,Q7671858,Tomb of Ptahemheb (TT193),tomb of ptahemheb tt193,Archaeological Site,Q79,Egypt,25.7333,32.6
act_Q11855049,act_Q11855049,Q11855049,Wadi al-Jarf,wadi al-jarf,Archaeological Site,Q79,Egypt,28.8888,32.6815
act_Q11917108,act_Q11917108,Q11917108,Debeira,debeira,Archaeological Site,Q79,Egypt,22.083333,31.666667
act_Q12218198,act_Q14222266,Q14222266,Umm Ubeida,umm ubeida,Archaeological Site,Q79,Egypt,29.201680555,25.544919444
act_Q12236559,act_Q12243747,Q12243747,Ras Soda,ras soda,Archaeological Site,Q79,Egypt,31.203414,29.91862
act_Q12203053,act_Q12203053,Q12203053,Tell el-Kuʿ,tell el-kuʿ,Archaeological Site,Q79,Egypt,30.509,31.911
act_Q14218415,act_Q14218415,Q14218415,el-Qasaba,el-qasaba,Archaeological Site,Q79,Egypt,25.493919444,29.248230555
act_Q14215839,act_Q14218435,Q14218435,Qasr el-Labakha,qasr el-labakha,Archaeological Site,Q79,Egypt,25.71545,30.554519444
act_Q12244492,act_Q14223988,Q14223988,Ain el-Bileida,ain el-bileida,Archaeological Site,Q79,Egypt,25.487680555,30.51305
act_Q13190190,act_Q13190190,Q13190190,Pachat'aqa,pachat'aqa,Archaeological Site,Q750,Bolivia,-16.1717,-69.0852
act_Q14224010,act_Q14224010,Q14224010,Halfat al-Bir,halfat al-bir,Archaeological Site,Q79,Egypt,25.5667,29.3333
act_Q12204786,act_Q12204786,Q12204786,Gabal an-Nur,gabal an-nur,Archaeological Site,Q79,Egypt,28.9462,31.0297
act_Q12244492,act_Q12244492,Q12244492,Gabbanat el-Bagawat,gabbanat el-bagawat,Archaeological Site,Q79,Egypt,25.485769444,30.554938888
act_Q12203076,act_Q12203076,Q12203076,Q12203076,q12203076,Archaeological Site,Q79,Egypt,30.516111111,31.849722222
act_Q13191074,act_Q13191074,Q13191074,Oroncota,oroncota,Archaeological Site,Q750,Bolivia,-19.509444444,-64.850833333
act_Q14223960,act_Q14223960,Q14223960,el-Aguz,el-aguz,Archaeological Site,Q79,Egypt,28.349188888,28.907938888
act_Q12236790,act_Q12236790,Q12236790,Kiman Faris,kiman faris,Archaeological Site,Q79,Egypt,29.322473,30.833487
act_Q14223474,act_Q14223474,Q14223474,Wadi Sura,wadi sura,Archaeological Site,Q79,Egypt,23.593580555,25.234380555
act_Q14224020,act_Q14224020,Q14224020,Tafnis,tafnis,Archaeological Site,Q79,Egypt,24.716669444,30.621938888
act_Q13189605,act_Q13189605,Q13189605,"Inka Raqay, Bolivia",inka raqay bolivia,Archaeological Site,Q750,Bolivia,-17.4789,-66.385
act_Q13052201,act_Q13052201,Q13052201,Armavir,armavir,Archaeological Site,Q399,Armenia,40.0819,44.0333
act_Q14201163,act_Q14201163,Q14201163,Abu Ballas,abu ballas,Archaeological Site,Q79,Egypt,24.439019444,27.648811111
act_Q14216754,act_Q14216754,Q14216754,el-Nuweimisa,el-nuweimisa,Archaeological Site,Q79,Egypt,28.705338888,26.7318
act_Q11917692,act_Q11917692,Q11917692,Dorginarti,dorginarti,Archaeological Site,Q79,Egypt,21.840269,31.26556
act_Q14218427,act_Q14218427,Q14218427,Qasr el-Baramuni,qasr el-baramuni,Archaeological Site,Q79,Egypt,25.414680555,30.535511111
act_Q14223996,act_Q14223996,Q14223996,Ain el-Tarakwa,ain el-tarakwa,Archaeological Site,Q79,Egypt,25.600833333,30.605833333
act_Q14223466,act_Q14223466,Q14223466,Wadi el-Ubayyid,wadi el-ubayyid,Archaeological Site,Q79,Egypt,27.25,27.666666666
act_Q14201288,act_Q14223628,Q14223628,el-Zeitun,el-zeitun,Archaeological Site,Q79,Egypt,29.152030555,25.788819444
act_Q14218524,act_Q14300044,Q14300044,Qaret Hilwa,qaret hilwa,Archaeological Site,Q79,Egypt,28.340669444,28.849969444
act_Q12244492,act_Q14299657,Q14299657,"Gebel el-Teir, el-Kharga",gebel el-teir el-kharga,Archaeological Site,Q79,Egypt,25.5167,30.55
act_Q14224010,act_Q14300118,Q14300118,Qila' el-Dabba,qila' el-dabba,Archaeological Site,Q79,Egypt,25.5578,29.2803
act_Q14224020,act_Q14299836,Q14299836,Ain Shams el-Din,ain shams el-din,Archaeological Site,Q79,Egypt,24.695969444,30.601169444
act_Q14218430,act_Q14218430,Q14218430,Qasr el-Ghueita,qasr el-ghueita,Archaeological Site,Q79,Egypt,25.286638888,30.557888888
act_Q14218524,act_Q14223999,Q14223999,Ain el-Tibniya,ain el-tibniya,Archaeological Site,Q79,Egypt,28.34685,28.821580555
act_Q12772282,act_Q12772282,Q12772282,Q12772282,q12772282,Archaeological Site,Q79,Egypt,,
act_Q12826359,act_Q12826359,Q12826359,Q12826359,q12826359,Archaeological Site,Q79,Egypt,29.966667,31.25
act_Q12244492,act_Q14216793,Q14216793,el-Nadura,el-nadura,Archaeological Site,Q79,Egypt,25.46905,30.564238888
act_Q14201288,act_Q14201288,Q14201288,Abu el-Awwaf,abu el-awwaf,Archaeological Site,Q79,Egypt,29.170819444,25.803219444
act_Q13090746,act_Q13090746,Q13090746,Tašlihan,tašlihan,Archaeological Site,Q225,Bosnia and Herzegovina,43.8585342,18.4277979
act_Q14218433,act_Q14218433,Q14218433,Qasr al-Gibb,qasr al-gibb,Archaeological Site,Q79,Egypt,25.825330555,30.615811111
act_Q13053116,act_Q13053116,Q13053116,Musasir temple,musasir temple,Archaeological Site,Q399,Armenia,,
act_Q1420195,act_Q14221731,Q14221731,Thot Hill,thot hill,Archaeological Site,Q79,Egypt,25.766111111,32.608761111
act_Q13101830,act_Q13101830,Q13101830,Ouren Castle,ouren castle,Archaeological Site,Q31,Belgium,50.1333,6.13333
act_Q14218524,act_Q14223990,Q14223990,Ain el-Muftilla,ain el-muftilla,Archaeological Site,Q79,Egypt,28.356919444,28.846619444
act_Q14224010,act_Q14299218,Q14299218,Ain Asil,ain asil,Archaeological Site,Q79,Egypt,25.559819444,29.29165
act_Q13055249,act_Q13055249,Q13055249,Okon castle,okon castle,Archaeological Site,Q399,Armenia,40.899878055,45.031226944
act_Q14201285,act_Q14201285,Q14201285,Abu Shuruf,abu shuruf,Archaeological Site,Q79,Egypt,29.18205,25.748538888
act_Q14224016,act_Q14224016,Q14224016,el-Harra,el-harra,Archaeological Site,Q79,Egypt,28.34375,29.079519444
act_Q14218424,act_Q14218424,Q14218424,Qasr el-Banat,qasr el-banat,Archaeological Site,Q79,Egypt,29.373722222,30.543138888
act_Q12232986,act_Q12232986,Q12232986,Q12232986,q12232986,Archaeological Site,Q79,Egypt,31.288072,30.015898
act_Q14224007,act_Q14224007,Q14224007,el-Arag,el-arag,Archaeological Site,Q79,Egypt,28.895,26.404444444
act_Q12218198,act_Q14201426,Q14201426,Aghurmi,aghurmi,Archaeological Site,Q79,Egypt,29.205138888,25.543588888
act_Q12244492,act_Q14223989,Q14223989,Ain el-Kharab,ain el-kharab,Archaeological Site,Q79,Egypt,25.480780555,30.556969444
act_Q14223961,act_Q14223961,Q14223961,Ain Amur,ain amur,Archaeological Site,Q79,Egypt,25.652061111,29.990888888
act_Q14215839,act_Q14215839,Q14215839,Muhammad Tuleib,muhammad tuleib,Archaeological Site,Q79,Egypt,25.692738888,30.632369444
act_Q12236559,act_Q12236559,Q12236559,Kom El-Dikka,kom el-dikka,Archaeological Site,Q79,Egypt,31.194612,29.904097
act_Q14223587,act_Q14223587,Q14223587,el-Zabu,el-zabu,Archaeological Site,Q79,Egypt,28.369388888,28.936738888
act_Q13053749,act_Q13053749,Q13053749,Hoghmik Pagan Complex,hoghmik pagan complex,Archaeological Site,Q399,Armenia,,
act_Q14218418,act_Q14218418,Q14218418,Qasr Baris,qasr baris,Archaeological Site,Q79,Egypt,24.508469444,30.6145
act_Q1713756,act_Q3151829,Q3151829,Le Lit du Diable,le lit du diable,Archaeological Site,Q31,Belgium,50.33499,5.5431
act_Q2479712,act_Q2479712,Q2479712,Zorats Karer,zorats karer,Archaeological Site,Q399,Armenia,39.5507,46.0286
act_Q2097405,act_Q3517370,Q3517370,Tell el-Dab'a,tell el-dab'a,Archaeological Site,Q79,Egypt,30.7833,31.8333
act_Q3125809,act_Q3125809,Q3125809,Haji Piyada,haji piyada,Archaeological Site,Q889,Afghanistan,36.729762,66.885233
act_Q12841748,act_Q12841748,Q12841748,Q12841748,q12841748,Archaeological Site,Q227,Azerbaijan,,
act_Q3259693,act_Q3259693,Q3259693,Loré,loré,Archaeological Site,Q399,Armenia,40.9984,44.4292
act_Q12844697,act_Q12844697,Q12844697,Q12844697,q12844697,Archaeological Site,Q227,Azerbaijan,,
act_Q1476222,act_Q2226095,Q2226095,Temple of Satet,temple of satet,Archaeological Site,Q79,Egypt,24.08444444,32.88722222
act_Q1899395,act_Q2247766,Q2247766,Tumulus of Glimes,tumulus of glimes,Archaeological Site,Q31,Belgium,50.67676,4.83276
act_Q12218198,act_Q12218198,Q12218198,Shali,shali,Archaeological Site,Q79,Egypt,29.201319444,25.519230555
act_Q12837470,act_Q12837470,Q12837470,Boyəhməd necropolises,boyəhməd necropolises,Archaeological Site,Q227,Azerbaijan,,
act_Q1899395,act_Q2097035,Q2097035,Tumulus of Hanret,tumulus of hanret,Archaeological Site,Q31,Belgium,50.588464,4.966336
act_Q101583,act_Q3512414,Q3512414,Tomb of Khnumemheb (TT26),tomb of khnumemheb tt26,Archaeological Site,Q79,Egypt,25.734095,32.611686
act_Q2121453,act_Q2121453,Q2121453,Qasr Ibrim,qasr ibrim,Archaeological Site,Q79,Egypt,22.65019444,31.99152778
act_Q101583,act_Q3512426,Q3512426,TT34,tt34,Archaeological Site,Q79,Egypt,25.735272,32.61071
act_Q2211546,act_Q2211546,Q2211546,Saft el-Hinna,saft el-hinna,Archaeological Site,Q79,Egypt,30.55277778,31.60833333
act_Q3478959,act_Q3478959,Q3478959,Rigvedic rivers,rigvedic rivers,Archaeological Site,Q889,Afghanistan,,
act_Q2097405,act_Q2097405,Q2097405,Qantir,qantir,Archaeological Site,Q79,Egypt,30.803188888,31.83795
act_Q1899395,act_Q2230537,Q2230537,Tumulus aux Six Frères,tumulus aux six frères,Archaeological Site,Q31,Belgium,50.55867,4.86556
act_Q12848102,act_Q12848102,Q12848102,Yurdçu,yurdçu,Archaeological Site,Q227,Azerbaijan,,
act_Q12849438,act_Q12849438,Q12849438,Shakhtakhty,shakhtakhty,Archaeological Site,Q227,Azerbaijan,,
act_Q1657670,act_Q2228470,Q2228470,Sayala,sayala,Archaeological Site,Q79,Egypt,22.95,32.616666666
act_Q10520646,act_Q3517521,Q3517521,Temple of Hathor in Memphis,temple of hathor in memphis,Archaeological Site,Q79,Egypt,29.8488,31.253
act_Q101583,act_Q3512417,Q3512417,Tomb of Sheshonk (TT27),tomb of sheshonk tt27,Archaeological Site,Q79,Egypt,25.732912429,32.616084428
act_Q2123701,act_Q2123701,Q2123701,Qustul,qustul,Archaeological Site,Q79,Egypt,22.23333333,31.61666667
act_Q2127181,act_Q2127181,Q2127181,Rag-i-Bibi,rag-i-bibi,Archaeological Site,Q889,Afghanistan,35.89892,68.75244
act_Q3471733,act_Q3471733,Q3471733,Q3471733,q3471733,Archaeological Site,Q31,Belgium,49.4933,2.675
act_Q2209363,act_Q2209363,Q2209363,Q2209363,q2209363,Archaeological Site,Q79,Egypt,23.30932,32.916195
act_Q134140,act_Q3377285,Q3377285,Small Temple of Abu Simbel,small temple of abu simbel,Archaeological Site,Q79,Egypt,22.3376,31.6268
act_Q1899395,act_Q3542047,Q3542047,Tumulus of Hottomont,tumulus of hottomont,Archaeological Site,Q31,Belgium,50.62283,4.89103
act_Q2001444,act_Q2112661,Q2112661,Tumulus of Tilly,tumulus of tilly,Archaeological Site,Q31,Belgium,50.57663,4.55465
act_Q124831396,act_Q3517593,Q3517593,Temple of Monthu,temple of monthu,Archaeological Site,Q79,Egypt,25.7342,32.7102
act_Q3531185,act_Q3531185,Q3531185,Royal Wadi and tombs,royal wadi and tombs,Archaeological Site,Q79,Egypt,27.623948,30.983859
act_Q101583,act_Q3512430,Q3512430,Tomb of Ibi (TT36),tomb of ibi tt36,Archaeological Site,Q79,Egypt,25.734180233,32.612210533
act_Q12847665,act_Q12847665,Q12847665,Khinisli,khinisli,Archaeological Site,Q227,Azerbaijan,,
act_Q101583,act_Q3512418,Q3512418,TT280,tt280,Archaeological Site,Q79,Egypt,25.7333,32.6
act_Q1569654,act_Q3613336,Q3613336,Giza Plateau,giza plateau,Archaeological Site,Q79,Egypt,29.97611111,31.13277778
act_Q3218306,act_Q3218306,Q3218306,Lashkari Bazar,lashkari bazar,Archaeological Site,Q889,Afghanistan,31.565961,64.350822
act_Q101583,act_Q3512420,Q3512420,TT29,tt29,Archaeological Site,Q79,Egypt,25.7333,32.6
act_Q3117248,act_Q3117248,Q3117248,Schmerling Caves,schmerling caves,Archaeological Site,Q31,Belgium,50.5922,5.40889
act_Q3620691,act_Q3620691,Q3620691,Apollonopolis Parva,apollonopolis parva,Archaeological Site,Q79,Egypt,25.93333333,32.76666667
act_Q14201285,act_Q14223973,Q14223973,Ain Qureishat,ain qureishat,Archaeological Site,Q79,Egypt,29.209530555,25.7138
act_Q15435341,act_Q15435341,Q15435341,Water Mountain of Djedefre,water mountain of djedefre,Archaeological Site,Q79,Egypt,25.395722222,28.284166666
act_Q14218427,act_Q14223968,Q14223968,Ain Khanafis,ain khanafis,Archaeological Site,Q79,Egypt,25.376888888,30.515111111
act_Q16418336,act_Q16418336,Q16418336,Mughan Babazanly archaeological site,mughan babazanly archaeological site,Archaeological Site,Q227,Azerbaijan,,
act_Q14218510,act_Q14218510,Q14218510,Qusur Muharib,qusur muharib,Archaeological Site,Q79,Egypt,28.347,28.975080555
act_Q16417549,act_Q16417549,Q16417549,II Kultepe,ii kultepe,Archaeological Site,Q227,Azerbaijan,39.270833,45.454722
act_Q14223983,act_Q14223983,Q14223983,Ain Umm el-Dabadib,ain umm el-dabadib,Archaeological Site,Q79,Egypt,25.733211111,30.420738888
act_Q14223966,act_Q14223966,Q14223966,Ain Bisai,ain bisai,Archaeological Site,Q79,Egypt,27.026666666,27.892222222
act_Q14218524,act_Q14218524,Q14218524,Qarat el-Tub,qarat el-tub,Archaeological Site,Q79,Egypt,28.3534,28.847488888
act_Q14801901,act_Q14801901,Q14801901,Ayn Diheiba,ayn diheiba,Archaeological Site,Q79,Egypt,29.233552777,25.438447222
act_Q1027661,act_Q1258998,Q1258998,Salona,salona,Archaeological Site,Q224,Croatia,43.539561,16.483426
act_Q923561,act_Q923561,Q923561,Nesactium,nesactium,Archaeological Site,Q224,Croatia,44.91666667,13.96972222
